VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,TotalSalesQuantity,FreightCost
4425,MARTIGNETTI COMPANIES,427,Van Gogh Chocolate Liqueur,6.97,750.0,8.99,28,195.16,80.91,206.77,18.12,23.0,144929.24
90017,THE IMPORTED GRAPE LLC,10869,Bouza TempranilloTannat,16.23,750.0,24.99,12,194.76,0.0,0.0,0.0,0.0,80.03
12546,JIM BEAM BRANDS COMPANY,1393,Jim Beam,3.14,200.0,4.99,62,194.68,439.12,1497.0,63.0,300.0,123880.97
17037,Dunn Wine Brokers,24359,Stradanova Barolo,32.44,750.0,48.99,6,194.64,195.96,195.96,0.44,4.0,358.03
7153,PINE STATE TRADING CO,18831,Line 39 Merlot,5.26,750.0,9.99,37,194.62,211.79,211.79,2.31,21.0,15884.82
4425,MARTIGNETTI COMPANIES,38714,Dom Clape Cornas Rd,64.86,750.0,95.99,3,194.58,863.91,1151.88,1.33,12.0,144929.24
653,STATE WINE & SPIRITS,18515,Masroig Sola Fred Monstant R,8.1,750.0,11.99,24,194.4,47.96,83.93,0.78,7.0,8014.98
4425,MARTIGNETTI COMPANIES,14101,Douglass Hill Cab Svgn,4.05,750.0,5.99,48,194.4,59.9,263.56,4.93,44.0,144929.24
8892,TRINCHERO FAMILY ESTATES,11176,Sutter Home Sweet Red,4.05,750.0,5.99,48,194.4,71.88,227.62,4.25,38.0,11595.97
1392,CONSTELLATION BRANDS INC,369,Svedka Grape Vodka,10.23,1000.0,12.99,19,194.37,298.77,545.58,44.1,42.0,79528.99
12546,JIM BEAM BRANDS COMPANY,888,DeKuyper Sloe Gin,7.19,1000.0,8.99,27,194.13,188.79,188.79,22.05,21.0,123880.97
9165,ULTRA BEVERAGE COMPANY LLP,2918,Alibi Whiskey,13.86,750.0,18.99,14,194.04,189.9,531.72,22.04,28.0,68054.7
8004,SAZERAC CO INC,6942,Southern Comfort Cherry,7.46,750.0,13.99,26,193.96,505.56,930.69,9.01,81.0,50293.62
7749,R.P.IMPORTS INC,14542,Ch Haut-BrionPessac-Leo Gr C,193.54,750.0,329.99,1,193.54,299.99,299.99,0.11,1.0,91.5
10754,PERFECTA WINES,21520,Merriam Cuvee Pnt Nr RRV,16.12,750.0,24.99,12,193.44,49.98,574.77,2.59,23.0,28720.52
10754,PERFECTA WINES,23633,Chateau Simon Bordeaux Blanc,9.67,750.0,16.99,20,193.4,1149.32,1625.04,10.63,96.0,28720.52
12331,STELLAR IMPORTING CO LLC,17462,Zacharias Cab Svgn,8.05,750.0,11.99,24,193.2,23.98,287.76,2.7,24.0,119.23
9552,M S WALKER INC,22966,Adelsheim Auxerrois Ribbon S,14.86,750.0,21.99,13,193.18,725.67,901.59,4.54,41.0,55551.82
3252,E & J GALLO WINERY,28275,Sheffield Very Dry Sherry,4.02,750.0,5.99,48,192.96,125.79,161.73,2.99,27.0,61966.91
1392,CONSTELLATION BRANDS INC,42392,Vendange Merlot,2.57,500.0,3.99,75,192.75,87.78,191.52,3.67,48.0,79528.99
17035,PERNOD RICARD USA,3384,Absolut Peppar Vodka,14.81,1000.0,19.99,13,192.53,19.99,239.88,12.6,12.0,123780.22
12546,JIM BEAM BRANDS COMPANY,3008,Pinnacle Red Liquorice,11.31,1750.0,20.99,17,192.27,361.77,826.47,97.4,53.0,123880.97
3252,E & J GALLO WINERY,22364,Andre Pink Moscato,3.56,750.0,5.49,54,192.24,90.34,240.58,4.68,42.0,61966.91
9815,WINE GROUP INC,13725,Fish Eye Pnt Nr,5.33,750.0,7.99,36,191.88,31.96,119.85,1.68,15.0,27100.41
9819,TREASURY WINE ESTATES,20413,Pepperjack Barossa Red,15.99,750.0,23.99,12,191.88,119.95,191.92,0.88,8.0,14836.57
90011,FORTUNE WINE BROKERS LLC,45494,Ermita Rioja Crianza,10.66,750.0,16.99,18,191.88,341.79,543.67,3.65,33.0,238.61
4692,KOBRAND CORPORATION,16196,Croft Tawny Porto,7.99,750.0,11.99,24,191.76,119.9,191.84,1.78,16.0,9139.38
7153,PINE STATE TRADING CO,19909,6 Degrees Chard,7.99,750.0,11.99,24,191.76,47.96,59.95,0.55,5.0,15884.82
10754,PERFECTA WINES,34395,Valckenberg Madonna Kabinet,7.99,750.0,11.99,24,191.76,131.89,167.86,1.54,14.0,28720.52
90024,VINILANDIA USA,27496,Terra Viva Sangiovese,7.99,750.0,11.99,24,191.76,11.99,143.88,1.35,12.0,2802.64
9165,ULTRA BEVERAGE COMPANY LLP,2864,Silo Reserve Gin,27.34,750.0,34.99,7,191.38,111.97,111.97,2.37,3.0,68054.7
6213,MHW LTD,830,Bols White Creme De Menthe,7.35,1000.0,9.99,26,191.1,179.82,219.78,23.1,22.0,9621.58
2,"IRA GOLDMAN AND WILLIAMS, LLP",90085,Ch Lilian 09 Ladouys St Este,23.86,750.0,36.99,8,190.88,295.92,665.82,2.0,18.0,27.08
4692,KOBRAND CORPORATION,3962,Vikingfjord Vodka,11.93,1750.0,21.99,16,190.88,319.8,1103.31,126.79,69.0,9139.38
9165,ULTRA BEVERAGE COMPANY LLP,4020,Clement Creole Shrubb Orange,15.9,750.0,28.99,12,190.8,115.96,144.95,3.94,5.0,68054.7
9815,WINE GROUP INC,25991,Vista Point Pnt Grigio/Col,2.27,750.0,3.49,84,190.68,20.94,251.28,8.1,72.0,27100.41
1587,VINEYARD BRANDS INC,23524,Kesseler Rsl R Kabinett,7.94,750.0,11.99,24,190.56,11.99,11.99,0.11,1.0,6070.09
10754,PERFECTA WINES,16678,Neal Fifteen Forty Cab Svgn,63.51,750.0,93.99,3,190.53,2537.73,3007.68,3.52,32.0,28720.52
9625,WESTERN SPIRITS BEVERAGE CO,4921,Twenty Grand Cognac,15.87,750.0,26.99,12,190.44,1199.4,1659.17,65.45,83.0,1933.19
4425,MARTIGNETTI COMPANIES,25012,Virtu St Supery White Blend,13.6,750.0,19.99,14,190.4,579.71,879.56,4.88,44.0,144929.24
8673,STE MICHELLE WINE ESTATES,10122,Columbia Crest Walter Clore,15.86,750.0,23.99,12,190.32,332.86,500.79,2.32,21.0,15919.7
12546,JIM BEAM BRANDS COMPANY,2386,2 Gingers Irish Whiskey,13.59,750.0,16.99,14,190.26,252.89,321.86,11.03,14.0,123880.97
3252,E & J GALLO WINERY,28920,Gallo Twin Valley Merlot Cal,3.22,750.0,4.99,59,189.98,79.84,274.45,6.15,55.0,61966.91
3960,DIAGEO NORTH AMERICA INC,6199,Zwack Liqueur,14.61,750.0,18.99,13,189.93,94.95,227.88,9.44,12.0,257032.07
90024,VINILANDIA USA,15731,Tiamo Chianti,5.13,750.0,7.49,37,189.81,52.96,481.63,4.16,37.0,2802.64
2000,SOUTHERN WINE & SPIRITS NE,13929,Kirkland Signature Cab Svgn,7.89,750.0,11.99,24,189.36,194.85,311.76,2.66,24.0,19016.59
3252,E & J GALLO WINERY,13700,Liberty Creek Vyds Sweet Red,5.26,1500.0,7.99,36,189.36,63.92,87.89,2.45,11.0,61966.91
7153,PINE STATE TRADING CO,22390,Ch Julien Chard,7.89,750.0,11.99,24,189.36,35.97,35.97,0.33,3.0,15884.82
8352,LUXCO INC,2239,Rebel Yell American Whisky,15.78,750.0,21.99,12,189.36,2938.6,3358.4,126.27,160.0,10261.6
90010,VINEXTRA INC,16374,Jovly Chinon Cab Franc,7.89,750.0,11.99,24,189.36,51.96,51.96,0.44,4.0,524.94
90024,VINILANDIA USA,26238,Margaret's Cab Svgn,7.89,750.0,11.99,24,189.36,131.89,143.88,1.32,12.0,2802.64
4425,MARTIGNETTI COMPANIES,19871,Yellow Tail Sangria,5.26,750.0,7.99,36,189.36,167.79,199.75,2.75,25.0,144929.24
4848,LAIRD & CO,27491,Stival Pnt Grigio Veneto,5.26,750.0,7.99,36,189.36,15.98,287.64,4.05,36.0,1043.69
4425,MARTIGNETTI COMPANIES,25004,Tenuta Sette Cieli Yantra,14.56,750.0,21.99,13,189.28,505.77,725.67,3.66,33.0,144929.24
7153,PINE STATE TRADING CO,23543,Guillermo Mndza Kosher Malbc,8.6,750.0,12.99,22,189.2,486.63,863.34,7.34,66.0,15884.82
3252,E & J GALLO WINERY,32656,Turning Leaf RSV Pflz Pnt Nr,3.94,750.0,5.99,48,189.12,71.88,161.73,3.01,27.0,61966.91
1392,CONSTELLATION BRANDS INC,40116,Marcus James Rsl,5.4,1500.0,8.99,35,189.0,159.8,223.72,6.22,28.0,79528.99
9815,WINE GROUP INC,10229,Pinecroft Chard Cal,2.25,750.0,3.29,84,189.0,39.48,236.88,8.09,72.0,27100.41
9165,ULTRA BEVERAGE COMPANY LLP,936,Tanteo Cocoa Tequila,31.49,750.0,39.99,6,188.94,119.97,159.96,3.15,4.0,68054.7
90027,POVERTY LANE ORCHARDS,43923,Farnum Hill Summer Cider,8.21,750.0,11.99,23,188.83,851.29,1402.83,13.0,117.0,229.88
8735,SURVILLE ENTERPRISES CORP,25153,Veuve du Vernay Sparkling Ro,2.62,187.0,3.99,72,188.64,55.86,191.52,1.35,48.0,263.32
12546,JIM BEAM BRANDS COMPANY,140,DeKuyper Strawberry Pucker,7.85,750.0,10.99,24,188.4,373.66,527.52,37.82,48.0,123880.97
6785,PALM BAY INTERNATIONAL INC,24012,Bertani Secco 11 Orig V Ed,17.12,750.0,24.99,11,188.32,724.71,1524.39,6.79,61.0,13605.41
5612,MILTONS DISTRIBUTING CO,24130,Indigano Pnt Grigio,7.84,750.0,11.99,24,188.16,0.0,0.0,0.0,0.0,9.46
10754,PERFECTA WINES,901,Creta Olympia White,3.92,375.0,5.99,48,188.16,17.97,431.28,4.05,72.0,28720.52
1590,DIAGEO CHATEAU ESTATE WINES,12268,Snap Dragon Cab Svgn,5.22,750.0,7.99,36,187.92,88.9,176.79,2.34,21.0,7259.75
2000,SOUTHERN WINE & SPIRITS NE,20363,Altitude Project Chard,5.22,750.0,7.99,36,187.92,47.94,135.83,1.9,17.0,19016.59
4425,MARTIGNETTI COMPANIES,26082,Casal Garcia Duoro Red,5.22,750.0,7.99,36,187.92,135.83,231.71,3.22,29.0,144929.24
4425,MARTIGNETTI COMPANIES,40455,Yellow Tail Cab/Merlot Ausl,5.22,750.0,7.99,36,187.92,31.96,127.84,1.79,16.0,144929.24
653,STATE WINE & SPIRITS,23805,Cappelletti Apertivoch,13.42,750.0,19.99,14,187.88,319.84,459.77,2.55,23.0,8014.98
4692,KOBRAND CORPORATION,25076,Jadot Monthelie 13 Sous Roch,23.48,750.0,34.99,8,187.84,874.75,1224.65,3.87,35.0,9139.38
4425,MARTIGNETTI COMPANIES,11395,Cadaretta Svgn Bl Semillon C,15.64,750.0,22.99,12,187.68,45.98,275.88,1.35,12.0,144929.24
516,BANFI PRODUCTS CORP,8235,Riunite Bianco,6.24,1500.0,8.99,30,187.2,67.93,227.76,5.39,24.0,8510.41
480,BACARDI USA INC,3415,42 Below Pure Vodka,14.39,750.0,18.99,13,187.07,94.95,94.95,3.95,5.0,89286.27
6785,PALM BAY INTERNATIONAL INC,16150,Blue Fish Sweet Rsl,7.48,750.0,10.99,25,187.0,153.86,164.85,1.65,15.0,13605.41
2000,SOUTHERN WINE & SPIRITS NE,32782,Hardys Whiskers Blake Tawny,7.79,750.0,13.99,24,186.96,97.93,335.76,2.69,24.0,19016.59
7153,PINE STATE TRADING CO,22392,Ch Julien French Kiss,7.79,750.0,11.99,24,186.96,65.94,76.93,0.77,7.0,15884.82
7255,PSP WINES,20384,Fabrizio Dionisio Il Cast Sy,15.58,750.0,23.99,12,186.96,23.99,287.88,1.35,12.0,648.71
10754,PERFECTA WINES,25160,Cinq les Pattes Bordeaux Bla,7.79,750.0,11.99,24,186.96,971.17,1266.92,11.91,108.0,28720.52
10754,PERFECTA WINES,38111,Canyon Oaks Wh Znfdl Cal,7.79,1500.0,11.99,24,186.96,119.9,179.85,3.33,15.0,28720.52
90024,VINILANDIA USA,22504,Dom Gres St Vincent CdR Vlgs,5.19,750.0,7.99,36,186.84,15.98,103.87,1.46,13.0,2802.64
4692,KOBRAND CORPORATION,20668,Taylor Fladgate 11 Port,31.07,375.0,45.99,6,186.42,321.93,597.87,0.75,13.0,9139.38
9165,ULTRA BEVERAGE COMPANY LLP,24643,Kibo Junmai Sake,4.05,180.0,5.99,46,186.3,95.84,197.67,0.91,33.0,68054.7
4425,MARTIGNETTI COMPANIES,13561,Stump Jump Shiraz,7.74,750.0,11.99,24,185.76,155.87,311.74,2.89,26.0,144929.24
8892,TRINCHERO FAMILY ESTATES,16087,The Show Pnt Nr,7.74,750.0,11.99,24,185.76,23.98,47.96,0.45,4.0,11595.97
3252,E & J GALLO WINERY,14420,Livingston Clrs Pnt Grigio,5.15,1500.0,7.99,36,185.4,175.78,255.68,7.12,32.0,61966.91
7153,PINE STATE TRADING CO,20018,Camelot Cab Svgn,5.15,750.0,7.99,36,185.4,15.98,119.85,1.69,15.0,15884.82
8892,TRINCHERO FAMILY ESTATES,24127,Three Thieves Chard,5.15,750.0,7.99,36,185.4,55.93,159.8,2.23,20.0,11595.97
6785,PALM BAY INTERNATIONAL INC,18357,Cavit Alta Luna Phases Rosso,6.62,750.0,10.99,28,185.36,829.17,1318.68,14.66,132.0,13605.41
8892,TRINCHERO FAMILY ESTATES,25926,Outlier Pnt Nr,7.71,750.0,11.49,24,185.04,57.45,57.45,0.55,5.0,11595.97
4425,MARTIGNETTI COMPANIES,23078,Sbragia Home Ranch Merlot,14.19,750.0,21.99,13,184.47,197.91,549.75,2.79,25.0,144929.24
3252,E & J GALLO WINERY,16360,Columbia Winery Merlot,5.12,750.0,7.79,36,184.32,41.97,503.64,4.05,36.0,61966.91
660,SAZERAC NORTH AMERICA INC.,110,Mr Boston Creme de Menthe-Wh,4.84,1000.0,6.49,38,183.92,194.7,240.13,38.85,37.0,17932.33
7153,PINE STATE TRADING CO,11768,Carpene Malvolti Prosecco,7.66,375.0,11.49,24,183.84,22.98,22.98,0.12,2.0,15884.82
653,STATE WINE & SPIRITS,21397,Stolpman Vyds Hilltops Syrah,30.61,750.0,44.99,6,183.66,0.0,0.0,0.0,0.0,8014.98
9552,M S WALKER INC,20670,Catena Zapata Nicasia Vyd,61.22,750.0,119.99,3,183.66,449.95,719.92,0.88,8.0,55551.82
653,STATE WINE & SPIRITS,20471,Viu Manet Rsva Chard,5.1,750.0,7.49,36,183.6,39.45,215.23,3.03,27.0,8014.98
4425,MARTIGNETTI COMPANIES,25137,Nicole Chanrion Cote de Brou,12.24,750.0,17.99,15,183.6,1906.94,2392.67,14.66,133.0,144929.24
10754,PERFECTA WINES,42734,K Vntrs Viognier Columbia,16.66,750.0,24.99,11,183.26,74.97,74.97,0.33,3.0,28720.52
2000,SOUTHERN WINE & SPIRITS NE,22474,The White Doe White,8.72,750.0,12.99,21,183.12,51.96,181.86,1.57,14.0,19016.59
4692,KOBRAND CORPORATION,25069,Jadot Cote de Beaune Vlgs 13,20.26,750.0,29.99,9,182.34,1319.56,1979.34,7.32,66.0,9139.38
12546,JIM BEAM BRANDS COMPANY,3618,Pinnacle Mimosa Vodka,7.29,750.0,10.99,25,182.25,1018.98,1638.36,129.28,164.0,123880.97
9165,ULTRA BEVERAGE COMPANY LLP,20424,Viberti Barolo Rsv 06 Volta,60.64,750.0,93.99,3,181.92,2655.72,4065.57,4.76,43.0,68054.7
4425,MARTIGNETTI COMPANIES,17331,Sean Minor Four Bears Svgn B,7.58,750.0,10.99,24,181.92,10.99,10.99,0.11,1.0,144929.24
7255,PSP WINES,23498,Coste di Brenta Cerasuolo,7.58,750.0,10.99,24,181.92,120.89,186.83,1.88,17.0,648.71
10754,PERFECTA WINES,21471,Ch Haut Marbuzet St Estephe,30.32,750.0,46.99,6,181.92,422.91,1080.77,2.57,23.0,28720.52
10754,PERFECTA WINES,24227,Arca Nova Rose,7.58,750.0,10.99,24,181.92,21.98,263.76,2.7,24.0,28720.52
4425,MARTIGNETTI COMPANIES,12539,Croix de Basson Rose Organic,9.08,750.0,13.99,20,181.6,895.36,1748.75,13.91,125.0,144929.24
3252,E & J GALLO WINERY,46372,Carlo Rossi RSV Chard Cal,11.33,5000.0,16.99,16,181.28,152.91,271.84,12.0,16.0,61966.91
7153,PINE STATE TRADING CO,24065,Camelot Cab Svgn,7.53,1500.0,10.99,24,180.72,32.97,87.92,1.79,8.0,15884.82
8892,TRINCHERO FAMILY ESTATES,12073,Montevina Cab Svgn,7.53,750.0,10.99,24,180.72,75.92,93.9,1.1,10.0,11595.97
9815,WINE GROUP INC,19019,Save Me San Francisco Merlot,7.53,750.0,10.99,24,180.72,54.95,65.94,0.66,6.0,27100.41
90017,THE IMPORTED GRAPE LLC,20092,Dos Minas Torrontes,7.53,750.0,11.99,24,180.72,117.9,297.75,2.8,25.0,80.03
4425,MARTIGNETTI COMPANIES,24136,Chanson Le Bourgogne Pnt Nr,15.03,750.0,22.99,12,180.36,528.77,1126.51,5.45,49.0,144929.24
12546,JIM BEAM BRANDS COMPANY,3121,Pinnacle Rainbow Sherbet,6.93,750.0,9.99,26,180.18,2015.38,2936.41,243.66,309.0,123880.97
10754,PERFECTA WINES,21447,Ch Leoville Barton St Julien,59.99,750.0,92.99,3,179.97,1580.83,3254.65,3.89,35.0,28720.52
4425,MARTIGNETTI COMPANIES,17275,Sensi Tuscano Bianco,4.99,750.0,7.49,36,179.64,14.98,269.64,4.05,36.0,144929.24
90017,THE IMPORTED GRAPE LLC,13418,Pacifico Sur Rose Carmenere,4.99,750.0,7.29,36,179.64,58.32,153.09,2.34,21.0,80.03
1392,CONSTELLATION BRANDS INC,13242,Cadet D'Oc Cab Svgn Rthschld,7.48,750.0,10.99,24,179.52,93.92,178.85,1.66,15.0,79528.99
9552,M S WALKER INC,18669,Parducci Small Lot Pnt Gris,7.48,750.0,10.99,24,179.52,71.94,85.93,0.77,7.0,55551.82
90047,CRUSH WINES,20334,Drouet Freres Svgn Bl,7.48,750.0,10.99,24,179.52,21.98,131.88,1.36,12.0,1457.73
1392,CONSTELLATION BRANDS INC,25766,Simi Cab Svgn Alexander Vly,29.86,1500.0,45.99,6,179.16,91.98,91.98,0.44,2.0,79528.99
7255,PSP WINES,20403,Tenuta Santo Pietro Imago 11,7.46,750.0,13.49,24,179.04,180.86,329.25,2.8,25.0,648.71
4692,KOBRAND CORPORATION,18284,Michele Chiarlo Arneis,11.18,750.0,16.99,16,178.88,604.63,1141.3,7.77,70.0,9139.38
7153,PINE STATE TRADING CO,22011,LiDestri White Sangria,5.95,1500.0,8.99,30,178.5,188.79,197.78,4.85,22.0,15884.82
1650,Circa Wines,24511,Tin Barn Znfdl RRV Gilsson,14.86,750.0,21.99,12,178.32,21.99,263.88,1.35,12.0,211.97
4950,LATITUDE BEVERAGE COMPANY,18594,Ninety+Cellars Lot 30 CDR,7.43,750.0,10.99,24,178.32,76.93,98.91,0.99,9.0,1610.0
7153,PINE STATE TRADING CO,14939,El Jamon Tempranillo,7.43,750.0,10.99,24,178.32,69.94,91.92,0.89,8.0,15884.82
9744,FREDERICK WILDMAN & SONS,22440,S Aviron 12 Fleurie Madrieir,14.86,750.0,21.99,12,178.32,835.62,1077.51,5.41,49.0,3999.93
7153,PINE STATE TRADING CO,22098,LAN Rsva Rioja,16.21,750.0,27.99,11,178.31,116.95,188.92,0.89,8.0,15884.82
1392,CONSTELLATION BRANDS INC,15915,Simply Naked Cab Svgn,2.97,750.0,6.99,60,178.2,319.85,895.13,20.91,187.0,79528.99
90010,VINEXTRA INC,13997,Rivers Edge Pnt Nr Barrel,14.83,750.0,22.99,12,177.96,0.0,0.0,0.0,0.0,524.94
3960,DIAGEO NORTH AMERICA INC,371,Myers Platinum White Rum,7.4,1000.0,9.99,24,177.6,69.93,79.92,8.4,8.0,257032.07
3252,E & J GALLO WINERY,39255,Las Rocas Garnacha Vinas Vi,9.86,750.0,14.99,18,177.48,29.98,59.96,0.45,4.0,61966.91
9552,M S WALKER INC,15020,Angeline Chard Cal,4.93,750.0,12.99,36,177.48,116.88,217.76,2.68,24.0,55551.82
9552,M S WALKER INC,21275,Honoro Vera Blanco Rueda,7.38,750.0,10.99,24,177.12,32.97,43.96,0.44,4.0,55551.82
9815,WINE GROUP INC,19709,Soul Sister Pnt Nr,7.38,750.0,10.99,24,177.12,109.9,142.87,1.43,13.0,27100.41
12546,JIM BEAM BRANDS COMPANY,4073,Calico Jack Pin/Coc Rum,5.9,750.0,9.99,30,177.0,958.72,1378.16,145.07,184.0,123880.97
6213,MHW LTD,5408,Bols Maraschino Liqueur,8.84,750.0,11.49,20,176.8,80.43,218.31,14.98,19.0,9621.58
4692,KOBRAND CORPORATION,43395,M Chiarlo Barolo Tortoniano,29.45,750.0,42.99,6,176.7,85.98,128.97,0.33,3.0,9139.38
7153,PINE STATE TRADING CO,7222,Mateus Rose,4.9,750.0,7.49,36,176.4,52.43,284.62,4.29,38.0,15884.82
9815,WINE GROUP INC,16775,Lucky Duck Moscato,2.48,750.0,3.79,71,176.08,94.75,227.4,6.7,60.0,27100.41
7153,PINE STATE TRADING CO,14495,Quinta d Azevedo Vinho Verde,7.33,750.0,10.99,24,175.92,87.92,109.9,1.1,10.0,15884.82
10754,PERFECTA WINES,22932,Dr Konstantin Frank Pnt Nr,14.66,750.0,21.99,12,175.92,0.0,0.0,0.0,0.0,28720.52
8004,SAZERAC CO INC,2573,Firefly Caramel Moonshine,15.99,750.0,19.99,11,175.89,79.96,159.92,6.3,8.0,50293.62
1392,CONSTELLATION BRANDS INC,19860,Rex Goliath Red Moscato,2.93,500.0,4.49,60,175.8,103.29,135.22,2.19,28.0,79528.99
7239,REMY COINTREAU USA INC,4518,Remy Martin VS Cognac,35.11,1750.0,64.99,5,175.55,367.92,781.83,31.24,17.0,16978.67
9815,WINE GROUP INC,22406,Three Wishes Cab Svgn,2.14,750.0,3.29,82,175.48,92.12,223.72,7.59,68.0,27100.41
4692,KOBRAND CORPORATION,11279,Cabreo Il Borgo Toscana,29.21,750.0,44.99,6,175.26,629.86,764.83,1.87,17.0,9139.38
2000,SOUTHERN WINE & SPIRITS NE,23308,Ch Canon St Emilion Gr Cr 11,87.58,750.0,126.99,2,175.16,761.94,1396.89,1.23,11.0,19016.59
7255,PSP WINES,20387,Antico Colle Chianti Colli,7.28,750.0,10.99,24,174.72,21.98,263.76,2.7,24.0,648.71
10754,PERFECTA WINES,35956,Kesselstatt Schwartzhof GG,14.56,750.0,21.99,12,174.72,197.91,263.88,1.32,12.0,28720.52
90024,VINILANDIA USA,27089,Ch Perron Brdx Rouge,14.56,750.0,21.99,12,174.72,21.99,263.88,1.35,12.0,2802.64
9744,FREDERICK WILDMAN & SONS,24387,Steph Avrn Julienas Vielles,13.42,750.0,19.99,13,174.46,979.51,1599.2,8.87,80.0,3999.93
17031,FLAG HILL WINERY & VINEYARD,32807,Flag Hill De Chaunac Red NH,7.58,750.0,12.99,23,174.34,870.33,1545.81,13.23,119.0,1573.31
1485,CASTLE BRANDS CORP.,1000,Goslings Dark'n Stormy VAP,11.62,750.0,14.99,15,174.3,752.55,1037.38,48.88,62.0,8497.59
6785,PALM BAY INTERNATIONAL INC,18431,Bertani Villa Arvedi Amarone,29.03,750.0,44.99,6,174.18,1124.75,1259.72,3.09,28.0,13605.41
9165,ULTRA BEVERAGE COMPANY LLP,20684,A Bichot Clos Marechaudes,58.06,750.0,127.49,3,174.18,359.96,539.94,0.67,6.0,68054.7
4425,MARTIGNETTI COMPANIES,23258,David Bruce Pnt Nr Anderson,19.35,750.0,29.99,9,174.15,1349.55,6237.92,23.34,208.0,144929.24
12546,JIM BEAM BRANDS COMPANY,2195,Tangle Ridge Canadian Whisky,13.38,750.0,16.99,13,173.94,50.97,237.86,11.03,14.0,123880.97
480,BACARDI USA INC,4316,Bacardi Peach Red Rum,7.24,750.0,9.99,24,173.76,11.99,287.76,18.9,24.0,89286.27
8892,TRINCHERO FAMILY ESTATES,33215,Sycamore Lane Wh Znfdl Cal,3.62,750.0,5.29,48,173.76,89.93,275.08,5.81,52.0,11595.97
90024,VINILANDIA USA,26304,Brooks Runaway Red,14.47,750.0,21.99,12,173.64,21.99,263.88,1.35,12.0,2802.64
4425,MARTIGNETTI COMPANIES,3742,Spring 44 Vodka,21.7,750.0,27.99,8,173.6,783.72,979.65,27.62,35.0,144929.24
7153,PINE STATE TRADING CO,24573,Oko Malbec Mendoza Organic,7.23,750.0,10.99,24,173.52,95.92,119.9,1.1,10.0,15884.82
90047,CRUSH WINES,20637,Netzl Rosanna Rose,7.23,750.0,13.99,24,173.52,55.96,391.72,3.14,28.0,1457.73
9165,ULTRA BEVERAGE COMPANY LLP,29554,Joseph Phelps Eisrebe Napa V,21.61,375.0,31.99,8,172.88,0.0,0.0,0.0,0.0,68054.7
9552,M S WALKER INC,23863,Bisol Crede Prosseco Super V,14.38,750.0,20.99,12,172.56,109.95,263.88,1.34,12.0,55551.82
4692,KOBRAND CORPORATION,25057,Jadot Marsannay Clos Roy 13,21.56,750.0,32.99,8,172.48,1055.68,1583.52,5.33,48.0,9139.38
4425,MARTIGNETTI COMPANIES,21617,Querry Cider,4.79,750.0,9.99,36,172.44,1321.11,2656.2,42.3,380.0,144929.24
653,STATE WINE & SPIRITS,18159,Maggio Petite Sirah,7.18,750.0,10.99,24,172.32,8.99,26.97,0.34,3.0,8014.98
1590,DIAGEO CHATEAU ESTATE WINES,11319,Rosenblum Vntnrs Cv Cab Svgn,7.18,750.0,12.99,24,172.32,103.92,116.91,0.99,9.0,7259.75
4425,MARTIGNETTI COMPANIES,14053,Seven Daughters Red,7.18,750.0,10.99,24,172.32,43.96,87.92,0.89,8.0,144929.24
4425,MARTIGNETTI COMPANIES,20000,Soter Vyds Planet Oregon Pnt,7.18,750.0,20.99,24,172.32,453.08,1387.82,13.18,118.0,144929.24
4950,LATITUDE BEVERAGE COMPANY,14808,Ninety+Cellars Lot 21 Fusion,7.18,750.0,10.99,24,172.32,43.96,76.93,0.78,7.0,1610.0
9819,TREASURY WINE ESTATES,17944,Beringer Fndrs Est Malbec,7.18,750.0,10.99,24,172.32,98.91,153.86,1.55,14.0,14836.57
3960,DIAGEO NORTH AMERICA INC,713,Capt Morgan Black Spiced Rum,19.11,1000.0,25.99,9,171.99,389.85,441.83,17.85,17.0,257032.07
7749,R.P.IMPORTS INC,19604,Ch Lacoste-Borie Pauillac 10,28.66,750.0,42.99,6,171.96,343.92,644.85,1.67,15.0,91.5
7153,PINE STATE TRADING CO,18011,Bella Bolla Moscato,4.9,750.0,7.49,35,171.5,127.33,187.25,2.76,25.0,15884.82
653,STATE WINE & SPIRITS,16611,Leese-Fitch Merlot,7.14,750.0,10.99,24,171.36,179.84,179.84,1.76,16.0,8014.98
653,STATE WINE & SPIRITS,17702,Gateway Vinho Verde,7.14,750.0,10.99,24,171.36,10.99,32.97,0.34,3.0,8014.98
1392,CONSTELLATION BRANDS INC,18300,Vendange Sweet Pink Moscato,4.76,1500.0,6.99,36,171.36,125.82,195.72,6.26,28.0,79528.99
4425,MARTIGNETTI COMPANIES,11918,Ch de Beaucastel Pape Blanc,85.61,750.0,139.9,2,171.22,749.94,999.92,0.88,8.0,144929.24
7749,R.P.IMPORTS INC,19591,Goulee Cos d'Estournel 10,28.47,750.0,42.99,6,170.82,343.92,558.87,1.44,13.0,91.5
4425,MARTIGNETTI COMPANIES,24525,Tablas Crk Patelin Tblas Ros,14.19,750.0,21.99,12,170.28,0.0,0.0,0.0,0.0,144929.24
9552,M S WALKER INC,14988,Argiano Non Confunditur Rsso,14.19,750.0,21.99,12,170.28,131.94,263.88,1.33,12.0,55551.82
